"Geneid","SRR1178046","SRR1178036","SRR1178020","SRR1178002","SRR1177999","SRR1177997","SRR1177989","SRR1177988","SRR1177987"
"NM_001100732",509,318,353,462,405,411,747,498,371
"NM_001100735",110,74,77,121,154,110,164,87,83
"NM_001100736",1485,1027,1080,1189,1375,1162,1743,1226,1122
"NM_001100739",2425,1482,1808,2246,2583,2237,3980,2670,2004
"NM_001100740",1558,962,1175,1582,1785,1405,2411,1649,1518
"NM_001100741",1216,771,782,1128,1317,1116,825,694,908
"NM_001100748",2853,1851,2269,2953,3451,2900,4377,2991,2661
"NM_001100749",224,197,236,300,288,237,212,259,274
"NM_001100750",4848,4767,5689,7272,7411,7293,7039,7029,6615
"NM_001100751",879,578,639,728,804,732,1394,889,656
"NM_001100752",1956,1504,2034,2341,2902,2408,2231,2158,2359
"NM_001100755",1644,1339,1678,1920,2187,1644,1571,1798,1557
"NM_001100756",2736,1928,2156,2346,2855,1762,2876,2101,1936
"NM_001100757",405,257,340,385,357,368,378,286,365
"NM_001100758",10,7,0,1,0,8,0,3,8
"NM_001100760",1380,952,1045,1210,1457,1224,1161,1126,1112
"NM_001100762",14,10,8,18,6,16,9,3,6
"NM_001100766",254,166,210,208,252,224,340,196,182
"NM_001100770",455,259,356,291,343,268,682,341,309
"NM_001100771",496,333,374,380,385,359,874,508,361
"NM_001100778",98,56,46,32,35,48,175,373,211
"NM_001100779",0,0,0,0,0,0,0,0,0
"NM_001100780",0,0,0,0,0,0,0,0,0
"NM_001100781",0,0,0,0,0,0,0,0,0
"NM_001100782",394,264,299,515,571,574,438,430,399
"NM_001100784",10,8,2,16,32,14,22,16,16
"NM_001100787",20,14,14,25,34,30,20,14,14
"NM_001100788",10,4,8,8,6,6,36,16,2
"NM_001100789",240,189,225,176,210,204,331,185,263
"NM_001100791",18,24,34,38,43,22,102,74,30
"NM_001100794",352,231,277,345,372,332,736,382,319
"NM_001100802",205,111,148,180,230,134,564,91,195
"NM_001100810",244,141,218,226,287,277,239,300,237
"NM_001100811",5177,3270,4107,6500,7845,5475,2368,3530,4984
"NM_001100813",1272,1021,892,1338,1581,1340,1285,1066,1034
"NM_001100815",306,202,286,247,291,282,657,286,250
"NM_001100821",28,16,30,22,18,18,169,220,103
"NM_001100822",57,50,54,72,52,54,47,24,22
"NM_001100823",177,142,176,169,255,184,322,168,176
"NM_001100825",67,32,72,85,87,78,76,50,72
"NM_001100827",184,110,116,44,78,30,73,228,143
"NM_001100830",1217,774,1059,1189,1285,1151,1663,1259,931
"NM_001100831",4755,2702,3373,2715,2716,2680,5511,2681,2319
"NM_001100833",1366,876,1006,1278,1548,1347,2029,1478,1362
"NM_001100834",2311,1735,2347,3024,3320,3027,4149,3639,2888
"NM_001100836",257,104,108,175,160,169,240,222,225
"NM_001100837",113,98,105,163,190,167,156,154,132
"NM_001100838",856,588,750,929,1075,962,854,881,639
"NM_001100840",1032,571,714,923,914,928,1900,1076,1010
"NM_001100841",29,8,16,50,50,29,216,34,30
"NM_001100842",0,0,0,0,0,0,0,0,0
"NM_001100845",10,4,8,14,17,6,22,9,9
"NM_001100846",871,622,666,722,857,804,824,738,833
"NM_001100850",1000,895,948,930,1054,1045,1283,949,861
"NM_001100851",1930,1505,1641,1672,1949,1911,1754,1576,1620
"NM_001100852",372,223,270,295,301,295,719,368,290
"NM_001100857",4860,4418,4898,5182,6876,6369,2703,4623,5015
"NM_001100858",0,0,0,0,0,0,0,0,0
"NM_001100859",0,0,0,0,0,0,0,0,0
"NM_001100860",1009,826,1021,1509,1679,1589,1121,1153,1286
"NM_001100862",497,335,620,530,323,268,164,502,559
"NM_001100863",6,4,4,8,16,2,8,2,8
"NM_001100865",0,0,0,0,0,0,4,0,0
"NM_001100869",38,20,21,55,56,39,168,59,49
"NM_001100872",194,110,121,133,130,124,286,158,150
"NM_001100882",8,10,11,12,17,16,14,6,6
"NM_001100885",294,212,179,340,366,322,303,243,312
"NM_001100886",2521,1375,1848,2015,2106,1988,3271,2363,1922
"NM_001100887",888,670,688,841,839,795,1141,939,699
"NM_001100888",0,0,0,0,0,0,0,0,0
"NM_001100889",452,373,486,410,666,406,397,514,536
"NM_001100890",1789,1319,1632,1802,2056,1933,2723,2199,1932
"NM_001100894",340,238,268,360,290,344,348,260,287
"NM_001100895",1073,761,717,848,964,1017,1915,1065,877
"NM_001100898",193,142,144,184,161,142,225,172,146
"NM_001100900",791,658,736,839,1113,941,1261,664,814
"NM_001100901",247,205,216,272,326,257,401,174,276
"NM_001100903",1864,1472,1514,1935,2171,2025,2692,1893,1627
"NM_001100907",0,0,0,0,0,0,0,0,0
"NM_001100908",4,8,13,50,8,20,14,2,4
"NM_001100922",1500,1288,1451,2114,2553,1751,1031,1073,1325
"NM_001100942",2584,1620,2173,1931,2233,1865,3671,2781,2181
"NM_001100943",0,0,0,0,0,0,0,0,0
"NM_001100944",0,0,2,0,0,0,0,0,0
"NM_001100945",258,191,237,256,242,303,404,300,287
"NM_001100963",6906,3561,5246,5861,5629,6791,1566,3432,2999
"NM_001100964",0,0,0,0,0,0,0,0,0
"NM_001100965",2,6,11,10,12,20,3,12,13
"NM_001100966",2399,1734,1812,2631,3098,2762,3442,2971,2681
"NM_001100967",0,0,2,0,0,0,0,2,0
"NM_001100968",0,0,0,2,4,0,2,1,0
"NM_001100969",1015,802,818,1001,1148,1125,1573,1011,813
"NM_001100970",284,165,188,262,266,188,257,250,182
"NM_001100971",162,108,146,135,160,158,566,221,136
"NM_001100973",27,21,50,51,59,48,30,20,31
"NM_001100974",65,52,61,199,298,156,46,52,166
"NM_001100975",614,510,700,694,899,777,982,938,621
"NM_001100976",1410,1158,1326,1797,1928,1570,1114,1120,1235
"NM_001100977",355,277,291,340,428,312,355,274,334
"NM_001100978",1233,997,1046,1541,1694,1410,1649,1126,1222
"NM_001100979",2,3,3,4,2,4,10,4,8
"NM_001100980",0,0,0,0,0,0,2,0,2
"NM_001100982",122,59,73,60,50,80,121,153,95
"NM_001100983",0,0,0,0,0,0,0,0,0
"NM_001100984",66,28,18,28,23,12,688,170,56
"NM_001100985",5,0,0,6,6,2,6,6,5
"NM_001100986",2317,1822,2242,2211,2523,2200,2501,2347,2239
"NM_001100987",680,415,595,631,643,633,994,746,637
"NM_001100988",73,32,37,57,63,57,53,65,75
"NM_001100989",2,2,0,6,2,2,2,0,2
"NM_001100990",61,37,35,91,72,114,89,93,66
"NM_001100991",76,61,70,121,89,91,140,113,106
"NM_001100992",0,0,0,0,0,0,1,0,0
"NM_001100993",0,0,0,0,0,0,0,0,0
"NM_001100995",364,195,208,227,193,279,705,320,348
"NM_001100996",0,0,0,0,0,0,0,0,0
"NM_001101001",90,69,54,35,51,73,93,54,39
"NM_001101002",0,0,0,0,0,0,0,0,0
"NM_001101003",2,6,4,7,3,7,10,3,2
"NM_001101005",1400,899,1008,1489,1731,1584,1658,1380,1265
"NM_001101008",148,101,97,110,85,125,286,144,142
"NM_001101011",0,0,0,0,0,0,0,0,0
"NM_001101012",0,0,0,0,0,0,0,0,0
"NM_001101017",0,0,0,0,0,0,0,0,0
"NM_001101018",0,10,6,0,3,0,0,2,0
"NM_001101019",11,0,2,37,21,60,4,4,6
"NM_001101022",0,0,0,0,0,0,0,0,0
"NM_001101675",0,0,0,0,0,0,0,0,0
"NM_001101681",1093,864,1232,1241,1707,1256,2615,1290,1245
"NM_001101805",0,0,0,0,0,0,0,0,0
"NM_001101828",0,2,2,0,0,0,0,0,0
"NM_001102364",2,6,4,4,18,8,10,2,8
"NM_001102381",2,2,0,0,12,2,0,0,0
"NM_001102383",0,0,0,0,2,0,2,0,1
"NM_001102403",0,0,0,0,0,0,0,0,0
"NM_001102408",45,2,20,30,19,13,223,66,32
"NM_001102413",0,0,0,0,0,0,0,0,0
"NM_001102417",0,0,0,0,0,0,0,0,0
"NM_001102418",46,62,76,21,27,23,23,46,20
"NM_001102431",2,0,0,0,0,0,0,0,0
"NM_001102587",22,10,8,24,10,6,10,8,6
"NM_001103351",1469,1038,1191,2376,2532,2158,1361,789,1563
"NM_001103352",455,216,312,383,411,343,1834,682,651
"NM_001103353",0,2,4,2,0,2,7,2,0
"NM_001103354",0,0,0,0,0,0,0,0,0
"NM_001103355",2,0,0,3,0,0,2,0,2
"NM_001103356",668,587,671,1012,1104,922,1121,944,810
"NM_001103357",131,52,96,62,130,135,276,141,141
"NM_001103359",0,0,0,0,0,1,1,0,1
"NM_001103360",1520,933,1108,1328,1234,1284,1555,1331,1148
"NM_001103361",100,43,61,53,61,53,153,76,68
"NM_001103363",0,0,0,0,0,0,0,0,0
"NM_001103364",151,155,192,170,153,138,217,158,134
"NM_001104527",22,10,30,6,4,16,18,35,10
"NM_001104528",2,8,6,14,10,20,4,12,6
"NM_001104560",6,2,0,4,0,0,0,2,0
"NM_001104612",314,182,199,210,270,207,504,223,220
"NM_001104613",3793,2549,2648,3713,3933,3635,4323,4682,3472
"NM_001104630",1399,1018,1202,1414,1460,1410,1990,1728,1420
"NM_001104633",143,101,91,150,126,160,196,106,124
"NM_001104640",6,6,8,8,16,0,2,10,0
"NM_001104643",0,0,0,0,0,0,0,0,0
"NM_001105210",6,0,0,3,0,1,2,0,3
"NM_001105211",0,0,0,0,0,0,0,0,0
"NM_001105668",874,713,882,622,741,642,583,493,561
"NM_001105678",0,0,0,0,0,0,0,0,0
"NM_001105710",1189,623,734,710,716,727,3942,1580,877
"NM_001105711",0,0,0,0,0,0,0,0,0
"NM_001105712",0,0,0,0,0,0,0,0,0
"NM_001105713",264,198,246,177,244,233,704,455,225
"NM_001105714",0,0,0,0,0,0,0,0,0
"NM_001105715",0,0,0,0,0,0,0,0,0
"NM_001105716",0,0,0,0,0,0,0,0,0
"NM_001105717",644,374,424,497,441,424,401,391,352
"NM_001105718",2756,1651,2009,2132,2416,2221,4170,2967,2368
"NM_001105719",2,4,2,2,1,2,2,0,4
"NM_001105720",1181,413,537,474,546,475,1082,676,450
"NM_001105721",704,504,598,758,849,825,715,486,605
"NM_001105723",0,0,0,0,0,0,0,0,0
"NM_001105724",81,48,42,48,34,64,362,42,42
"NM_001105725",509,402,550,794,768,809,467,503,530
"NM_001105726",865,492,671,521,576,568,1326,738,733
"NM_001105727",2160,1525,1749,1714,1754,1645,2841,2159,1760
"NM_001105728",264,127,209,186,264,212,808,423,274
"NM_001105729",4,0,0,0,0,2,6,6,2
"NM_001105730",51,15,31,17,26,9,44,31,28
"NM_001105731",14,3,6,11,10,10,11,11,5
"NM_001105732",1504,883,1161,2067,2413,1749,1993,1858,1555
"NM_001105733",11,15,8,16,26,0,4,7,10
"NM_001105734",90,35,52,34,38,52,609,56,24
"NM_001105735",3736,2569,2885,3337,3570,3529,8036,2190,2610
"NM_001105736",187,137,137,145,153,182,416,262,136
"NM_001105737",529,350,366,725,701,460,483,381,483
"NM_001105738",0,0,0,0,0,0,0,0,0
"NM_001105739",0,0,0,0,0,0,0,0,0
"NM_001105740",987,714,872,1139,1193,1033,670,723,844
"NM_001105741",0,0,0,0,0,0,0,0,0
"NM_001105742",919,374,528,784,907,675,1808,838,683
"NM_001105743",0,0,0,0,0,0,0,0,0
"NM_001105744",532,435,501,606,653,614,688,735,561
"NM_001105745",2,0,0,2,0,0,0,0,0
"NM_001105746",63,66,77,91,116,79,100,65,53
"NM_001105747",0,0,0,0,0,0,0,0,0
"NM_001105748",10,0,6,2,6,2,8,2,2
"NM_001105749",107,55,65,150,98,140,108,60,81
"NM_001105750",1030,885,790,510,605,542,889,1161,873
"NM_001105751",522,344,414,521,547,478,642,420,421
"NM_001105752",357,208,296,263,368,304,509,367,339
"NM_001105753",0,0,0,0,0,0,0,0,0
"NM_001105754",1652,2575,2298,4338,3461,6799,211,426,1430
"NM_001105755",1171,740,794,920,946,1037,1816,1210,971
"NM_001105756",0,0,0,0,0,0,0,0,0
"NM_001105758",4163,2715,2929,4180,4648,4351,7213,5784,3901
"NM_001105759",552,355,481,517,556,494,1171,508,423
"NM_001105760",82,48,96,95,110,97,111,86,36
"NM_001105761",2,2,0,0,2,0,2,0,2
"NM_001105762",0,0,0,0,0,0,0,0,0
"NM_001105763",231,217,194,195,239,195,402,216,218
"NM_001105764",152,132,173,282,253,221,332,173,207
"NM_001105765",1,0,2,2,6,2,2,2,4
"NM_001105766",120,69,69,46,46,37,289,508,201
"NM_001105767",0,0,0,0,0,0,0,0,0
"NM_001105768",717,642,733,747,738,739,1382,798,630
"NM_001105769",1121,893,932,1587,1408,1249,867,1267,1044
"NM_001105770",1933,1610,1927,2402,2492,2549,3914,2080,2037
"NM_001105771",1102,583,810,786,1000,1008,1594,1007,1089
"NM_001105772",0,0,0,0,0,0,0,1,0
"NM_001105773",78,24,31,21,43,28,46,139,52
"NM_001105774",114,85,111,126,119,132,168,117,128
"NM_001105775",0,0,0,0,0,0,0,0,0
"NM_001105776",0,0,0,0,0,0,0,0,0
"NM_001105777",1071,543,641,740,826,856,2096,1040,764
"NM_001105778",265,134,178,212,303,180,493,161,204
"NM_001105779",783,344,364,240,238,281,1475,1044,528
"NM_001105780",2603,1667,1994,2143,2576,2327,3296,3007,2189
"NM_001105781",471,280,405,398,511,449,694,476,426
"NM_001105782",400,273,339,309,305,328,947,685,375
"NM_001105783",23,6,14,16,20,28,45,2,4
"NM_001105784",49,30,52,59,82,49,48,52,40
"NM_001105785",40,13,33,35,42,20,44,26,58
"NM_001105786",116,78,90,103,140,84,206,166,143
"NM_001105787",2,0,4,0,0,0,0,2,0
"NM_001105789",181,160,168,203,331,193,188,128,249
"NM_001105790",150,81,91,124,112,116,449,266,186
"NM_001105791",685,510,667,829,919,569,716,962,825
"NM_001105792",4,0,0,0,4,2,2,3,4
"NM_001105793",23,6,8,9,12,6,359,27,10
"NM_001105794",339,247,284,389,393,299,472,381,388
"NM_001105796",78,39,58,79,45,63,51,19,78
"NM_001105797",263,96,136,118,151,342,148,185,186
"NM_001105798",19,9,42,20,19,24,46,35,34
"NM_001105799",127,81,165,136,168,159,184,169,138
"NM_001105800",39,2,8,29,26,10,100,32,27
"NM_001105801",1095,774,1004,1131,1274,1016,840,817,867
"NM_001105802",383,237,239,338,377,508,771,349,354
"NM_001105803",1185,839,974,1013,1105,1135,1391,1014,1000
"NM_001105804",68,55,75,68,98,52,123,130,70
"NM_001105805",1125,706,912,1378,1435,1310,2173,1505,1445
"NM_001105806",484,276,374,406,476,418,938,543,486
"NM_001105807",597,284,391,304,241,264,1101,425,306
"NM_001105808",412,283,349,415,459,410,475,373,351
"NM_001105809",200,90,140,109,86,123,569,213,149
"NM_001105810",72,66,80,92,81,94,88,97,73
"NM_001105811",280,226,291,519,625,486,78,120,265
"NM_001105812",499,385,322,501,579,435,442,351,389
"NM_001105813",572,358,410,529,618,523,701,519,489
"NM_001105814",277,131,150,208,193,224,329,201,219
"NM_001105815",911,581,691,739,955,853,1347,1295,1005
"NM_001105816",3410,2581,3159,3560,3883,3622,4417,3668,3614
"NM_001105817",181,190,82,115,186,144,155,144,100
"NM_001105818",339,246,326,447,402,323,281,437,334
"NM_001105819",22,31,32,34,36,38,44,24,22
"NM_001105820",0,0,0,0,0,0,0,0,0
"NM_001105822",8,0,0,2,4,6,16,11,12
"NM_001105823",0,0,0,0,0,1,0,0,0
"NM_001105824",975,722,828,985,1110,1027,1507,1357,996
"NM_001105825",171,86,96,106,110,150,227,132,118
"NM_001105826",71,62,77,74,80,68,75,81,100
"NM_001105827",2416,1886,2135,2861,2922,2713,2320,2226,2034
"NM_001105828",494,335,374,455,472,449,693,501,460
"NM_001105829",11,8,13,1,6,20,4,23,12
"NM_001105830",21,6,6,6,12,4,13,38,18
"NM_001105831",1067,585,799,944,968,800,1047,870,977
"NM_001105832",0,0,0,0,0,0,0,0,2
"NM_001105833",172,120,103,100,80,72,148,105,108
"NM_001105834",500,332,416,419,520,444,774,604,441
"NM_001105835",778,428,719,691,818,726,1410,1053,887
"NM_001105836",174,133,169,125,192,158,224,99,139
"NM_001105837",1413,801,847,1170,1260,1317,2776,1784,1393
"NM_001105838",118,82,134,90,108,127,138,117,57
"NM_001105839",254,142,153,226,254,200,358,186,239
"NM_001105840",2439,1398,1752,2117,2451,2041,3022,2370,1949
"NM_001105841",130,116,111,145,194,118,135,108,126
"NM_001105842",134,85,91,157,187,151,90,172,147
"NM_001105843",1098,805,832,1041,1218,1210,1514,1037,984
"NM_001105844",0,2,7,2,0,0,2,2,0
"NM_001105845",27,19,12,41,49,40,75,26,30
"NM_001105846",210,73,143,264,153,190,172,164,145
"NM_001105847",0,0,4,0,0,0,0,0,0
"NM_001105848",442,283,341,428,518,419,518,540,466
"NM_001105849",65,28,20,20,14,30,44,46,53
"NM_001105850",0,0,0,0,0,0,0,0,0
"NM_001105851",0,0,0,0,0,0,0,0,0
"NM_001105852",0,0,0,0,0,0,0,0,0
"NM_001105853",360,253,283,299,357,314,593,399,373
"NM_001105856",303,196,222,292,355,324,600,242,282
"NM_001105857",122,40,75,26,32,36,349,307,188
"NM_001105858",0,2,0,2,0,2,3,0,2
"NM_001105859",0,0,0,0,0,0,0,0,0
"NM_001105860",158,74,113,153,146,129,140,155,139
"NM_001105861",875,507,641,954,1051,761,1048,746,861
"NM_001105862",48,26,36,32,34,27,65,66,32
"NM_001105863",305,149,173,235,238,221,431,186,232
"NM_001105864",56,50,48,86,112,112,84,72,81
"NM_001105865",451,298,346,495,439,428,922,560,362
"NM_001105866",0,0,0,0,0,0,0,0,0
"NM_001105867",48,29,39,42,38,38,36,31,22
"NM_001105868",14,10,6,12,18,24,19,10,23
"NM_001105869",146,89,114,124,124,112,250,285,212
"NM_001105870",0,0,0,0,0,0,0,0,0
"NM_001105871",24,8,6,22,12,64,68,14,20
"NM_001105872",0,0,0,0,2,0,0,0,0
"NM_001105873",4,2,4,0,0,1,16,6,2
"NM_001105874",2963,3110,3451,3979,4110,3730,2184,4256,3300
"NM_001105875",395,241,399,346,349,403,881,537,366
"NM_001105876",0,0,0,0,0,0,0,0,0
"NM_001105877",0,0,0,0,0,0,0,0,0
"NM_001105878",44,20,26,14,33,30,43,88,27
"NM_001105879",229,196,228,283,368,168,228,181,182
"NM_001105880",273,326,401,254,278,367,192,132,88
"NM_001105881",403,304,325,281,365,359,839,466,439
"NM_001105882",0,0,0,0,0,0,0,2,0
"NM_001105883",771,585,683,984,1214,1009,933,549,679
"NM_001105884",0,0,0,0,0,0,0,0,0
"NM_001105885",0,0,0,0,0,0,0,0,2
"NM_001105886",0,0,0,0,0,0,0,0,0
"NM_001105887",10,16,10,10,10,6,14,10,4
"NM_001105888",253,156,196,313,325,264,317,296,251
"NM_001105889",0,0,0,2,4,0,4,2,2
"NM_001105890",3,0,0,0,4,0,0,0,2
"NM_001105891",878,568,690,909,974,744,1147,894,765
"NM_001105892",0,4,2,4,6,4,6,1,11
"NM_001105893",0,0,0,0,0,0,0,0,0
"NM_001105894",19,10,8,22,33,19,45,4,20
"NM_001105895",0,0,0,0,0,0,0,0,0
"NM_001105896",0,0,0,0,0,0,0,0,0
"NM_001105897",3176,1938,2485,2096,2325,2208,5579,3489,2459
"NM_001105898",0,0,0,0,0,0,16,0,0
"NM_001105899",0,0,0,0,0,0,0,0,0
"NM_001105900",1243,931,941,1253,1180,1236,1708,1365,1146
"NM_001105901",0,0,0,0,0,0,0,0,0
"NM_001105902",218,146,169,209,213,165,279,288,189
"NM_001105903",2019,1103,1373,1000,1178,914,1541,1036,1145
"NM_001105904",20,2,12,18,21,26,24,2,10
"NM_001105905",0,0,0,0,0,0,0,0,0
"NM_001105906",0,0,0,0,0,0,0,0,0
"NM_001105907",1737,1426,1921,1852,2330,1612,2205,2002,1805
"NM_001105908",218,161,166,228,251,230,368,271,213
"NM_001105909",290,197,238,250,267,300,349,186,205
"NM_001105910",2,0,4,1,4,4,2,5,0
"NM_001105911",14,6,6,24,16,28,38,6,16
"NM_001105912",712,267,390,365,474,394,964,459,457
"NM_001105913",0,2,0,0,0,0,113,4,2
"NM_001105914",383,213,325,385,358,328,396,360,379
"NM_001105915",439,401,286,482,467,367,551,418,404
"NM_001105916",6280,4640,6612,10736,10936,10594,5789,8641,6921
"NM_001105917",0,0,2,1,0,1,1,2,1
"NM_001105918",168,81,79,122,130,115,270,141,124
"NM_001105919",1058,655,834,1029,1173,987,1016,970,1016
"NM_001105920",77,38,59,67,56,46,82,41,42
"NM_001105921",456,298,395,441,503,476,753,531,488
"NM_001105922",0,0,0,0,0,0,0,2,0
"NM_001105923",392,247,305,388,412,371,674,422,415
"NM_001105924",1202,668,994,1357,1471,1151,1589,1080,1264
"NM_001105925",64,53,63,110,90,106,45,68,69
"NM_001105926",439,256,305,323,410,328,920,274,341
"NM_001105927",185,130,144,128,154,149,331,186,177
"NM_001105928",542,398,485,379,623,387,412,200,362
"NM_001105929",447,314,444,488,526,512,595,552,465
"NM_001105932",1000,768,836,852,920,814,1193,795,859
"NM_001105933",1111,620,757,835,990,938,1313,1020,854
"NM_001105934",1506,1142,1393,1549,1722,1485,1811,1077,1346
"NM_001105935",22,6,14,2,8,3,12,6,18
"NM_001105936",2267,1761,2087,2311,2811,2450,2410,2167,2319
"NM_001105937",6,0,2,2,6,2,4,6,0
"NM_001105938",0,0,0,0,0,0,0,0,0
"NM_001105939",3,3,7,4,5,5,9,2,4
"NM_001105940",1010,688,797,1029,1147,1010,1367,1246,1058
"NM_001105941",645,371,538,538,604,582,445,416,474
"NM_001105942",4,2,0,0,4,0,2,2,2
"NM_001105943",12,4,4,12,13,10,22,10,19
"NM_001105944",402,268,338,464,461,465,528,471,305
"NM_001105945",2,0,0,0,1,0,0,0,0
"NM_001105946",507,328,380,527,576,557,823,604,507
"NM_001105947",1124,615,877,784,941,829,1580,1183,978
"NM_001105948",287,161,112,97,56,134,531,263,169
"NM_001105949",0,0,0,0,0,0,0,0,0
"NM_001105950",1455,1014,1093,1475,1626,1491,2824,1393,1358
"NM_001105951",89,41,72,76,128,79,186,102,52
"NM_001105952",457,325,379,478,603,473,727,306,376
"NM_001105953",0,0,0,0,0,0,0,0,0
"NM_001105955",188,96,125,83,132,91,109,268,151
"NM_001105956",5823,5270,6745,8105,9079,9035,3703,5431,6578
"NM_001105957",470,229,295,471,496,383,486,289,412
"NM_001105958",252,154,191,173,175,148,271,144,150
"NM_001105959",66,90,85,113,87,107,93,104,93
"NM_001105960",529,385,451,543,502,540,545,415,493
"NM_001105961",0,0,0,0,0,0,0,0,0
"NM_001105962",863,992,1196,1084,1399,1209,841,1817,981
"NM_001105963",523,355,404,532,526,515,749,617,567
"NM_001105964",477,316,357,399,463,380,994,557,390
"NM_001105965",3944,6096,6167,14438,18278,12594,6534,9048,9112
"NM_001105966",11560,4857,6285,3073,3610,3407,6521,4263,8004
"NM_001105967",0,0,0,0,0,0,0,0,0
"NM_001105968",553,393,577,1026,1107,882,761,753,587
"NM_001105969",0,2,0,0,0,0,0,0,2
"NM_001105970",0,0,0,0,0,0,0,0,0
"NM_001105971",35,6,14,18,16,16,64,36,43
"NM_001105972",0,0,1,1,6,2,6,2,0
"NM_001105973",77,41,39,36,40,52,89,61,63
"NM_001105974",206,288,451,112,130,65,134,268,262
"NM_001105975",2304,1652,1641,2091,2425,2161,3442,2214,2118
"NM_001105976",605,485,538,668,610,542,847,773,690
"NM_001105977",11,8,15,23,18,17,15,16,5
"NM_001105978",165,86,108,82,104,84,94,110,80
"NM_001105979",0,0,0,0,0,0,0,0,0
"NM_001105980",202,141,136,151,199,197,409,186,205
"NM_001105981",398,239,326,303,336,250,822,426,295
"NM_001105982",8,4,16,2,4,8,6,2,4
"NM_001105983",177,100,173,196,160,146,1026,870,330
"NM_001105984",340,242,282,334,391,366,743,315,342
"NM_001105985",1011,1166,1137,1855,2075,2246,562,836,947
"NM_001105986",517,514,529,527,662,721,857,884,659
"NM_001105987",0,0,0,0,0,0,0,0,0
"NM_001105988",2349,1801,2302,3218,5078,2884,1449,2852,2031
"NM_001105989",6,2,4,4,8,4,4,0,2
"NM_001105990",86,35,39,70,72,51,91,51,70
"NM_001105991",0,0,2,0,0,0,0,0,0
"NM_001105992",365,315,312,388,430,366,500,323,326
"NM_001105993",147,89,125,123,148,123,189,183,100
"NM_001105994",0,0,0,0,0,0,0,2,0
"NM_001105995",127,81,90,111,126,113,215,79,113
"NM_001105996",379,217,392,359,393,400,622,516,435
"NM_001105997",467,342,499,459,480,380,556,435,486
"NM_001105998",2041,1502,1788,2181,2314,2064,2703,2698,2618
"NM_001105999",2112,1586,1818,1973,2318,1989,3453,2719,2089
"NM_001106000",299,164,211,257,270,301,382,365,276
"NM_001106001",2,0,0,0,0,0,0,0,0
"NM_001106002",1865,1613,1717,2042,2581,2113,1666,1476,1445
"NM_001106003",453,354,396,333,567,472,589,581,433
"NM_001106004",402,294,301,317,344,339,571,396,331
"NM_001106005",48,34,42,39,51,48,54,55,34
"NM_001106006",1604,1074,1225,1465,1435,1311,2552,1760,1364
"NM_001106007",352,180,210,249,326,251,457,298,272
"NM_001106008",62,39,46,49,50,57,194,77,68
"NM_001106009",52,61,69,77,101,87,82,44,81
"NM_001106010",0,0,0,0,0,0,0,0,2
"NM_001106012",71,4,48,50,60,38,88,14,44
"NM_001106013",553,307,278,343,380,291,1288,545,409
"NM_001106014",0,0,0,0,0,0,0,0,0
"NM_001106015",0,0,0,0,0,0,0,0,0
"NM_001106016",438,264,324,346,414,277,741,273,250
"NM_001106017",0,0,1,0,0,0,0,0,0
"NM_001106018",0,0,0,0,0,0,2,2,0
"NM_001106019",146,123,132,239,265,202,135,174,153
"NM_001106020",6,2,4,6,0,6,4,1,4
"NM_001106021",227,161,189,240,215,209,295,270,201
"NM_001106022",110,56,88,146,167,167,200,144,138
"NM_001106023",1997,1265,1484,1554,1710,1708,2668,2861,2166
"NM_001106024",0,0,2,4,2,4,0,0,5
"NM_001106025",81,66,58,53,88,87,93,65,105
"NM_001106026",383,325,382,458,487,518,526,442,499
"NM_001106027",3,2,3,6,10,7,5,5,10
"NM_001106028",50,30,28,7,16,8,32,91,49
"NM_001106029",2074,1279,1500,1620,1701,1522,1912,1606,1513
"NM_001106030",418,224,341,357,431,322,627,411,391
"NM_001106031",3947,3168,3186,5314,5417,5158,3121,3373,3372
