"","SRR1177997","SRR1177999","SRR1178002","SRR1178000","SRR1178005","SRR1178007"
"NM_001109046",16.8855405850603,14.3903184433124,14.7459508527904,7.44696810880275,42.3225731944885,17.8873581143903
"NM_001109047",384.146048310122,405.806980101409,400.247237432883,438.30726583239,330.885572247819,421.470875570321
"NM_001109050",169.910752137169,205.301876457923,222.242544995627,153.194772523942,190.836330040603,168.811942204558
"NM_001109051",117.143437808856,133.350284241361,73.7297542639521,105.32140611021,49.2480851717684,72.6673923397105
"NM_001109053",2357.64360418904,1982.98588148845,2092.87173889247,2640.48212086406,1562.85720287284,1655.69858546325
"NM_001109054",44.3245440357833,37.4148279526122,32.6517483168931,36.1709879570419,36.9360638788263,40.2465557573781
"NM_001109055",108.700667516326,121.838029486711,108.488066988387,103.193700936267,106.191183651626,119.621707389985
"NM_001109056",677.532315975545,574.653383169608,631.969322262447,595.75744870422,685.625685750714,495.256227792181
"NM_001109057",682.809047408376,699.369476344981,728.871285009355,874.486826490837,630.221589932474,611.524055535718
"NM_001109060",1769.81572257163,2254.48322278561,2135.0030270433,2143.66296274822,1605.94927739814,1691.47330169203
"NM_001109061",233.231529331145,275.33475954871,278.066501795477,239.36683206866,246.240425858842,351.039402994909
"NM_001109062",585.717189044279,497.905018138608,507.682022217499,464.903580506686,994.965220735884,754.62292045084
"NM_001109065",124.53086181482,111.285129294949,110.594631395928,175.535676850351,108.499687644052,174.401741615305
"NM_001109066",143.527094973013,167.887048505311,180.111256844797,265.963146742955,187.758324717367,428.178634863217
"NM_001109067",2.11069257313254,19.1870912577498,14.7459508527904,25.5324620873237,40.7835705328707,88.318830689802
"NM_001109068",2303.82094357416,2077.96198321431,2151.85554230363,2601.1195751461,975.727687465662,1055.35412874903
"NM_001109070",524.507104423436,505.579854641708,380.234875561239,479.797516724291,311.648038977597,263.838532187257
"NM_001109071",585.717189044279,649.483039074832,598.264291741783,603.204416813023,875.692514460507,951.383859709133
"NM_001109075",185.740946435663,226.407676841448,202.230183123983,195.748876002815,66.9466157803727,76.0212719861587
"NM_001109077",211.069257313254,185.155430637286,292.812452648267,161.705593219717,268.5559644523,192.289099729696
"NM_001109079",65.4314697671087,59.4799828990245,73.7297542639521,39.3625457179574,66.9466157803727,52.5441144610215
"NM_001109081",2961.30168010495,2638.2250479406,2800.67737982641,2646.86523638589,3163.41997095531,3238.72977858679
"NM_001109083",12.6641554387952,19.1870912577498,27.3853372980394,32.9794301961265,15.3900266161776,22.3591976429879
"NM_001109086",357.762391145965,258.066377416735,272.800090776623,285.112493308448,262.399953805829,324.208365823324
"NM_001109087",142.471748686446,46.0490190185996,56.8772390036202,98.9382905883794,110.808191636479,120.739667272134
"NM_001109088",766.181404047111,767.483650309993,765.736162141332,800.01714540281,781.043850771015,822.818473261953
"NM_001109090",5666.1542125743,4815.95990569521,4294.23154477333,4677.7598249151,3164.18947228612,3147.05706825054
"NM_001109091",407.36366661458,484.474054258183,460.284323047816,355.326764048588,358.587620156939,450.537832506205
"NM_001109092",746.129824602352,612.06821112222,700.432665507545,752.143778989078,652.537128525932,629.411413650108
"NM_001109093",118.198784095422,136.228347930024,83.2092940978888,155.322477697886,161.595279469865,149.806624208019
"NM_001109094",63.3207771939761,66.1954648392369,54.7706745960787,50.0010715876756,53.0955918258128,59.2518737539178
"NM_001109099",752.46190232175,519.010818522133,673.047328209506,621.289910791544,724.870253621967,775.864158211679
"NM_001109101",144.582441259579,181.318012385736,187.484232271193,176.599529437322,136.201735553172,168.811942204558
"NM_001109102",41.1585051760845,67.1548194021244,43.1845703546005,39.3625457179574,58.482101141475,89.4367905719514
"NM_001109105",245.895684769941,231.204449655885,303.345274685975,203.195844111618,178.524308747661,296.259368769589
"NM_001109107",947.700965336509,913.305543868892,794.174781643142,847.890511816542,891.852042407494,950.265899826984
"NM_001109109",73.8742400596388,110.325774732062,88.4757051167426,125.534605262675,157.747772815821,140.862945150823
"NM_001109111",344.042889420604,359.757961082809,370.755335727302,465.967433093658,391.676177381721,458.363551681251
"NM_001109112",15.830194298494,5.75612737732495,8.42625763016596,4.25541034788728,24.6240425858842,4.47183952859757
"NM_001109114",283.888151086326,204.342521895036,203.283465327754,314.900365743659,385.52016673525,314.146726883979
"NM_001109115",245.895684769941,146.781248121786,200.123618716442,159.577888045773,141.588244868834,146.45274456157
"NM_001109118",2508.55812316802,3168.74812121739,2286.67566438629,2483.03193799223,8362.17096190012,10001.2691057085
"NM_001109119",2890.59347890501,2549.00507359207,3233.57636557619,3776.67668374997,706.402221682553,906.665464423158
"NM_001109120",122.420169241687,99.7728745402991,92.6888339318256,184.046497546125,159.286775477439,240.361374662119
"NM_001109121",500.234139832411,484.474054258183,493.989353568479,447.881939115137,612.52305932387,677.483688582532
"NM_001109122",23.2176183044579,9.59354562887492,21.0656440754149,18.085493978521,30.7800532323553,26.8310371715854
"NM_001109124",64.3761234805424,74.8296559052244,75.8363186714936,109.576816458098,130.81522623751,102.852309157744
"NM_001109128",39.0478126029519,47.9677281443746,27.3853372980394,53.1926293485911,30.7800532323553,33.5387964644818
